ts_event,open,high,low,close,volume
2020-01-22 15:00:00+00:00,1554.5,1554.5,1554.5,1554.5,5
2020-01-22 15:15:00+00:00,1554.2,1554.2,1554.2,1554.2,1
2020-01-22 15:30:00+00:00,1553.8,1554.0,1553.8,1554.0,5
2020-01-22 15:45:00+00:00,1555.5,1555.5,1555.5,1555.5,1
2020-01-22 17:45:00+00:00,1556.5,1556.5,1556.5,1556.5,1
2020-01-23 09:15:00+00:00,1553.1,1553.1,1553.0,1553.0,2
2020-01-23 10:45:00+00:00,1553.2,1553.2,1553.2,1553.2,2
2020-01-23 11:00:00+00:00,1552.2,1552.2,1552.2,1552.2,2
2020-01-23 14:45:00+00:00,1562.0,1563.0,1561.2,1563.0,6
2020-01-23 16:30:00+00:00,1563.5,1563.5,1563.5,1563.5,2
2020-01-24 08:30:00+00:00,1556.3,1556.3,1556.3,1556.3,1
2020-01-24 08:45:00+00:00,1556.7,1556.7,1556.7,1556.7,1
2020-01-24 09:45:00+00:00,1559.7,1559.7,1559.4,1559.4,2
2020-01-24 16:15:00+00:00,1570.3,1570.3,1570.2,1570.2,5
2020-01-26 23:00:00+00:00,1584.3,1584.3,1584.3,1584.3,1
2020-01-26 23:30:00+00:00,1584.5,1584.5,1582.3,1582.4,16
2020-01-27 01:45:00+00:00,1580.3,1580.3,1580.3,1580.3,1
2020-01-27 02:45:00+00:00,1579.7,1579.7,1579.7,1579.7,1
2020-01-27 11:00:00+00:00,1584.0,1584.0,1583.6,1583.6,2
2020-01-27 14:45:00+00:00,1578.2,1578.2,1578.2,1578.2,1
2020-01-28 14:30:00+00:00,1576.4,1576.4,1576.4,1576.4,3
2020-01-30 00:00:00+00:00,1576.6,1576.8,1575.6,1576.4,208
2020-01-30 00:15:00+00:00,1576.3,1578.4,1576.2,1577.4,272
2020-01-30 00:30:00+00:00,1577.4,1579.2,1577.4,1578.1,418
2020-01-30 00:45:00+00:00,1578.0,1578.3,1577.4,1578.0,103
2020-01-30 01:00:00+00:00,1578.0,1579.8,1577.5,1579.7,215
2020-01-30 01:15:00+00:00,1579.7,1579.9,1578.5,1578.8,184
